room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,suburb
7309436,4298915,Entire home/apt,Eastern Suburbs,0,0,6,3,312,-33.86397,151.27841,Vaucluse
18494216,7409213,Entire home/apt,Eastern Suburbs,0,0,6,3,324,-33.891398,151.271462,Bondi Beach
246383,774227,Entire home/apt,Eastern Suburbs,1,0,4,2,389,-33.898518,151.271099,Tamarama
2212134,11209774,Entire home/apt,Northern Beaches,3,5,10,5,468,-33.771237,151.25719,Allambie Heights
6941132,30574670,Entire home/apt,Inner Sydney,6,4.5,6,2,312,-33.869305,151.19101,Pyrmont
3970969,20579891,Entire home/apt,Inner Sydney,0,0,6,3,312,-33.870294,151.19406,Pyrmont
8833142,13831272,Entire home/apt,Inner Western Sydney,1,0,5,4,328,-33.874914,151.123131,Croydon
8151329,36694875,Entire home/apt,Inner Sydney,0,0,10,4,351,-33.892983,151.17147,Stanmore
1768995,1201749,Entire home/apt,Inner Sydney,0,0,6,2,468,-33.870218,151.19477,Pyrmont
9051602,10480486,Entire home/apt,Inner Sydney,1,0,4,2,328,-33.895137,151.199277,Waterloo
9377842,1261939,Entire home/apt,Inner Sydney,1,0,4,2,312,-33.877947,151.187195,Glebe
16454784,106658075,Entire home/apt,Inner Sydney,2,0,10,3,311,-33.87047,151.195991,Pyrmont
19490696,246661,Entire home/apt,Inner Sydney,0,0,12,5,467,-33.911678,151.198558,Alexandria
842766,4327952,Entire home/apt,St George-Sutherland,12,5,15,6,389,-33.942763,151.145285,Arncliffe
9824213,2434468,Entire home/apt,Inner Sydney,1,0,7,3,382,-33.899315,151.196135,Alexandria
16371461,38478183,Entire home/apt,Inner Sydney,1,0,12,4,335,-33.881827,151.177384,Forest Lodge
10057209,51612002,Entire home/apt,Inner Sydney,1,0,8,4,389,-33.873518,151.166343,Lilyfield
15210540,96626587,Entire home/apt,Inner Sydney,1,0,6,2,312,-33.878495,151.182251,Glebe
9174794,7409213,Entire home/apt,Eastern Suburbs,0,0,5,2,413,-33.913645,151.267576,Clovelly
9618574,2450066,Entire home/apt,Eastern Suburbs,0,0,6,3,322,-33.907372,151.266011,Bronte
8292131,7409213,Entire home/apt,Eastern Suburbs,0,0,7,3,333,-33.910415,151.265149,Clovelly
13300253,14138978,Entire home/apt,Eastern Suburbs,0,0,3,1,335,-33.91752,151.255899,Coogee
3680080,7409213,Entire home/apt,Eastern Suburbs,0,0,6,3,374,-33.934483,151.238795,Maroubra
5621020,7409213,Entire home/apt,Eastern Suburbs,0,0,11,5,486,-33.907819,151.217681,Kensington
9930504,7409213,Entire home/apt,Eastern Suburbs,0,0,6,3,442,-33.915308,151.251163,Coogee
19058459,113874,Entire home/apt,Eastern Suburbs,0,0,7,3,389,-33.913987,151.266288,Clovelly
5481912,7409213,Entire home/apt,Eastern Suburbs,0,0,6,3,347,-33.91229,151.260756,Clovelly
7922936,24099896,Entire home/apt,Eastern Suburbs,5,4.5,4,2,312,-33.918355,151.260046,Coogee
15041941,49395851,Entire home/apt,Eastern Suburbs,0,0,8,4,312,-33.91472,151.251031,Coogee
2494694,7409213,Entire home/apt,Eastern Suburbs,2,0,15,5,486,-33.927193,151.249404,South Coogee
4335171,7409213,Entire home/apt,Eastern Suburbs,2,0,4,2,328,-33.92616,151.253921,Coogee
8118490,7409213,Entire home/apt,Eastern Suburbs,1,0,8,3,365,-33.942032,151.242113,Maroubra
7163989,31679216,Entire home/apt,Eastern Suburbs,0,0,4,2,312,-33.94464,151.2536,Maroubra
9378544,7409213,Entire home/apt,Eastern Suburbs,1,0,6,3,467,-33.93545,151.259333,South Coogee
11871468,30368447,Entire home/apt,Eastern Suburbs,5,4.5,6,3,351,-33.918672,151.218417,Kingsford
15734445,87364259,Entire home/apt,Eastern Suburbs,0,0,10,4,428,-33.92005,151.245839,Randwick
18125031,27184752,Entire home/apt,Eastern Suburbs,0,0,4,2,386,-33.921039,151.246196,Randwick
11590447,58774097,Entire home/apt,Eastern Suburbs,0,0,6,3,468,-33.928963,151.258861,South Coogee
3925690,3993167,Entire home/apt,Eastern Suburbs,0,0,7,4,351,-33.964224,151.25171,Malabar
13549759,46655032,Entire home/apt,Eastern Suburbs,0,0,4,2,389,-33.944538,151.25793,Maroubra
19214058,18443179,Entire home/apt,Eastern Suburbs,0,0,8,3,386,-33.986614,151.233354,La Perouse
9014148,47068623,Entire home/apt,Eastern Suburbs,0,0,10,3,351,-33.944821,151.257132,Maroubra
7664129,40231401,Entire home/apt,Eastern Suburbs,1,0,5,3,468,-33.981224,151.244388,Little Bay
14940428,93983892,Entire home/apt,Eastern Suburbs,0,0,6,3,393,-33.94339,151.251919,Maroubra
13761418,7409213,Entire home/apt,Eastern Suburbs,0,0,9,4,446,-33.968414,151.250489,Malabar
5511339,28586231,Entire home/apt,Eastern Suburbs,1,0,7,4,483,-33.927005,151.243446,South Coogee
16076192,104747443,Entire home/apt,Eastern Suburbs,0,0,8,4,428,-33.952983,151.248247,Maroubra
4549297,3832508,Entire home/apt,Eastern Suburbs,7,4,8,4,389,-33.968903,151.246988,Malabar
12293890,31637334,Entire home/apt,Eastern Suburbs,0,0,6,3,389,-33.945049,151.247536,Maroubra
12395380,66879933,Entire home/apt,Eastern Suburbs,0,0,7,4,312,-33.929688,151.250252,South Coogee
4032888,7409213,Entire home/apt,Eastern Suburbs,0,0,6,4,413,-33.927929,151.245299,Randwick
6328501,24780757,Entire home/apt,Eastern Suburbs,1,0,8,4,389,-33.941463,151.243367,Maroubra
14043572,7409213,Entire home/apt,Eastern Suburbs,0,0,9,5,381,-33.91297,151.262759,Clovelly
9696817,4029372,Entire home/apt,Inner Sydney,0,0,6,3,389,-33.884419,151.215521,Surry Hills
6021961,7409213,Entire home/apt,Eastern Suburbs,1,0,5,2,476,-33.910162,151.26327,Clovelly
16162454,16026854,Entire home/apt,Eastern Suburbs,1,0,6,3,389,-33.905061,151.243355,Randwick
14379234,85566312,Entire home/apt,Inner Sydney,1,0,4,2,378,-33.88503,151.212806,Surry Hills
15806223,102289229,Entire home/apt,Eastern Suburbs,0,0,4,4,351,-33.919256,151.247675,Randwick
11871912,113874,Entire home/apt,Eastern Suburbs,1,0,6,3,428,-33.897831,151.264881,Bondi
5214912,17237176,Entire home/apt,Eastern Suburbs,1,0,5,3,389,-33.898734,151.244341,Queens Park
13305031,4011924,Entire home/apt,Inner Sydney,2,0,5,3,312,-33.886659,151.212479,Surry Hills
463282,2281364,Entire home/apt,Eastern Suburbs,0,0,2,1,312,-33.921539,151.253918,Coogee
15746903,100610504,Entire home/apt,Eastern Suburbs,0,0,8,5,351,-33.927183,151.242516,Randwick
16177087,24704660,Entire home/apt,Eastern Suburbs,1,0,10,4,389,-33.938167,151.243115,Maroubra
7462338,17052975,Entire home/apt,Eastern Suburbs,0,0,7,4,468,-33.916231,151.24582,Randwick
15011603,94734523,Entire home/apt,Eastern Suburbs,4,4,6,3,370,-33.908308,151.256404,Clovelly
69428,347900,Entire home/apt,Eastern Suburbs,45,4,8,3,389,-33.931249,151.231508,Kingsford
14996841,4021669,Entire home/apt,Eastern Suburbs,0,0,7,4,389,-33.916084,151.246908,Randwick
1980127,4431898,Entire home/apt,Eastern Suburbs,3,4.5,8,4,468,-33.905578,151.239387,Randwick
5336941,25907529,Entire home/apt,Eastern Suburbs,0,0,6,4,328,-33.880161,151.276932,North Bondi
15511993,84845050,Entire home/apt,Eastern Suburbs,2,0,8,4,312,-33.905073,151.257543,Bronte
9979246,2450066,Entire home/apt,Eastern Suburbs,1,0,5,2,372,-33.904496,151.267765,Bronte
2723630,10203410,Entire home/apt,Eastern Suburbs,1,0,6,3,354,-33.901107,151.25572,Waverley
17981795,58675772,Entire home/apt,Eastern Suburbs,0,0,4,2,312,-33.92387,151.25438,Coogee
11345242,38618068,Entire home/apt,Eastern Suburbs,0,0,8,3,389,-33.922303,151.257348,Coogee
10048013,51573204,Entire home/apt,Eastern Suburbs,0,0,6,3,389,-33.923596,151.252447,Coogee
820288,1852329,Entire home/apt,Eastern Suburbs,1,0,6,3,312,-33.905113,151.255056,Waverley
9977776,2450066,Entire home/apt,Eastern Suburbs,5,4.5,6,3,332,-33.924007,151.255951,Coogee
8258779,43553403,Entire home/apt,Eastern Suburbs,0,0,6,3,389,-33.913124,151.250582,Coogee
5172975,26755402,Entire home/apt,Eastern Suburbs,1,0,8,5,367,-33.906045,151.263052,Bronte
15929644,2975036,Entire home/apt,Eastern Suburbs,0,0,6,3,312,-33.891005,151.274304,Bondi Beach
19146851,7409213,Entire home/apt,Eastern Suburbs,0,0,6,3,358,-33.909454,151.26126,Clovelly
8599349,45254431,Entire home/apt,Eastern Suburbs,1,0,6,4,389,-33.913461,151.250277,Coogee
14789465,25712524,Entire home/apt,Eastern Suburbs,0,0,4,2,468,-33.915339,151.250778,Coogee
9753237,40150182,Entire home/apt,Inner Sydney,0,0,8,4,468,-33.892035,151.21026,Redfern
15290238,7409213,Entire home/apt,Eastern Suburbs,0,0,6,3,357,-33.872175,151.24796,Double Bay
10125466,2450066,Entire home/apt,Inner Sydney,1,0,4,2,332,-33.887646,151.227692,Paddington
9739781,6777240,Entire home/apt,Eastern Suburbs,0,0,4,3,351,-33.887002,151.243396,Woollahra
18096932,54466273,Entire home/apt,Inner Sydney,0,0,6,3,358,-33.889505,151.216998,Surry Hills
6120187,16026854,Entire home/apt,Inner Sydney,0,0,4,2,312,-33.871369,151.229835,Elizabeth Bay
4615303,4298915,Entire home/apt,Eastern Suburbs,1,0,7,4,432,-33.884409,151.235767,Paddington
3814806,9392819,Entire home/apt,Eastern Suburbs,0,0,4,3,351,-33.895418,151.244112,Queens Park
1637981,8698391,Entire home/apt,Eastern Suburbs,15,4.5,8,4,351,-33.884346,151.232692,Paddington
15116222,15469257,Entire home/apt,Inner Sydney,1,0,6,3,311,-33.869377,151.205102,Sydney
5551123,16026854,Entire home/apt,Inner Sydney,0,0,4,2,312,-33.874656,151.228204,Rushcutters Bay
4087843,21203542,Entire home/apt,Inner Sydney,2,0,5,3,312,-33.89567,151.215253,Redfern
12715517,55346440,Entire home/apt,Inner Sydney,37,4.5,6,1,311,-33.884056,151.202411,Chippendale
16443118,29568810,Entire home/apt,Eastern Suburbs,0,0,6,3,332,-33.885647,151.2298,Paddington
9962653,964068,Entire home/apt,Inner Sydney,0,0,4,2,351,-33.870294,151.222089,Woolloomooloo
804583,4235081,Entire home/apt,Eastern Suburbs,0,0,4,2,312,-33.87912,151.234563,Edgecliff
203165,837951,Entire home/apt,Eastern Suburbs,22,5,8,4,351,-33.887,151.23717,Woollahra
9413057,48805137,Entire home/apt,Inner Sydney,76,4.5,7,4,312,-33.887307,151.214378,Surry Hills
4775564,6379046,Entire home/apt,Eastern Suburbs,9,5,6,3,468,-33.883181,151.228941,Paddington
8596993,6157097,Entire home/apt,Eastern Suburbs,2,0,6,3,332,-33.895557,151.248977,Bondi Junction
11645088,61750798,Entire home/apt,Eastern Suburbs,0,0,5,2,343,-33.892803,151.25288,Bondi Junction
7582765,34226952,Entire home/apt,Eastern Suburbs,6,5,6,3,367,-33.881509,151.219648,Darlinghurst
2710334,11557062,Entire home/apt,Eastern Suburbs,9,5,4,2,312,-33.88875,151.23718,Woollahra
5375932,27870353,Entire home/apt,Eastern Suburbs,3,5,5,2,342,-33.890667,151.272121,Bondi Beach
4430163,22943228,Entire home/apt,Eastern Suburbs,0,0,6,4,389,-33.902866,151.257665,Bronte
17385370,57613981,Entire home/apt,Inner Sydney,0,0,8,4,507,-33.882681,151.220076,Paddington
15366249,96620662,Entire home/apt,Inner Sydney,0,0,4,2,468,-33.873588,151.223241,Potts Point
9101202,16033484,Entire home/apt,Eastern Suburbs,2,0,4,2,468,-33.897424,151.264928,Bondi
16060482,2441249,Entire home/apt,Eastern Suburbs,1,0,3,1,468,-33.876155,151.234144,Darling Point
4476496,23225800,Entire home/apt,Inner Sydney,0,0,6,3,507,-33.86763,151.220897,Woolloomooloo
2128508,10858943,Entire home/apt,Eastern Suburbs,3,5,7,4,432,-33.877817,151.23324,Edgecliff
9495756,49216747,Entire home/apt,Inner Sydney,0,0,4,2,386,-33.86939,151.222166,Potts Point
754366,3969672,Entire home/apt,Eastern Suburbs,5,4.5,8,4,507,-33.879257,151.22998,Paddington
10416574,53647834,Entire home/apt,Eastern Suburbs,6,5,4,2,312,-33.886309,151.230811,Paddington
2747988,267970,Entire home/apt,Inner Sydney,0,0,3,2,468,-33.873149,151.225655,Elizabeth Bay
17639714,10202850,Entire home/apt,Eastern Suburbs,0,0,15,7,507,-33.892822,151.256145,Bondi Junction
461746,963605,Entire home/apt,Eastern Suburbs,7,5,4,2,507,-33.875949,151.233277,Darling Point
14475280,8883238,Entire home/apt,Eastern Suburbs,0,0,8,4,507,-33.872285,151.256132,Rose Bay
16417975,107597198,Entire home/apt,Eastern Suburbs,0,0,2,1,468,-33.875708,151.245366,Double Bay
18637040,7409213,Entire home/apt,Eastern Suburbs,0,0,6,4,394,-33.883716,151.274654,North Bondi
7889373,41594647,Entire home/apt,Eastern Suburbs,3,4.5,5,3,428,-33.86677,151.275156,Rose Bay
18258278,10285266,Entire home/apt,Eastern Suburbs,0,0,6,3,312,-33.870969,151.239711,Darling Point
199669,975349,Entire home/apt,Eastern Suburbs,3,4.5,5,2,312,-33.889041,151.272253,Bondi Beach
19274636,48627526,Entire home/apt,Eastern Suburbs,0,0,2,1,389,-33.896131,151.271487,Bondi
15970334,7409213,Entire home/apt,Eastern Suburbs,0,0,8,4,486,-33.87083,151.253451,Rose Bay
11279771,37627354,Entire home/apt,Eastern Suburbs,0,0,6,3,389,-33.883334,151.236164,Paddington
3052718,113874,Entire home/apt,Eastern Suburbs,1,0,6,3,386,-33.889489,151.283747,North Bondi
19019792,48627526,Entire home/apt,Eastern Suburbs,0,0,4,2,351,-33.888764,151.283931,North Bondi
15256083,7687705,Entire home/apt,Eastern Suburbs,3,4.5,6,3,468,-33.891652,151.283267,North Bondi
15886925,103027905,Entire home/apt,Eastern Suburbs,0,0,4,2,405,-33.890149,151.273435,Bondi Beach
2601973,9459396,Entire home/apt,Eastern Suburbs,0,0,6,3,351,-33.883554,151.236594,Paddington
6493039,27070006,Entire home/apt,Eastern Suburbs,0,0,8,4,351,-33.877859,151.271859,Rose Bay
8635307,1214297,Entire home/apt,Eastern Suburbs,0,0,4,2,389,-33.867062,151.283563,Dover Heights
6066662,11111446,Entire home/apt,Eastern Suburbs,9,5,4,2,351,-33.874189,151.24074,Double Bay
15423315,98850831,Entire home/apt,Eastern Suburbs,3,5,6,3,374,-33.881184,151.271768,North Bondi
5194865,5541400,Entire home/apt,Eastern Suburbs,5,5,7,4,460,-33.889135,151.268176,Bondi Beach
16273140,21058208,Entire home/apt,Eastern Suburbs,0,0,7,4,507,-33.866433,151.280596,Dover Heights
16231367,1784211,Entire home/apt,Eastern Suburbs,1,0,2,1,468,-33.88962,151.282114,Bondi Beach
10888039,12342905,Entire home/apt,Eastern Suburbs,1,0,4,2,389,-33.889651,151.280744,Bondi Beach
14228004,19362348,Entire home/apt,Eastern Suburbs,5,4.5,4,2,393,-33.889395,151.247858,Woollahra
12520176,67811964,Entire home/apt,Eastern Suburbs,0,0,5,3,376,-33.881372,151.247644,Double Bay
16404533,9764048,Entire home/apt,Eastern Suburbs,0,0,6,4,467,-33.886074,151.282024,North Bondi
16847611,98509364,Entire home/apt,Eastern Suburbs,1,0,6,3,312,-33.88935,151.28419,North Bondi
1018911,543277,Entire home/apt,Eastern Suburbs,1,0,6,3,468,-33.90034,151.265283,Bronte
19102258,101139031,Entire home/apt,Eastern Suburbs,0,0,6,3,428,-33.896698,151.262131,Bondi
1759772,9252157,Entire home/apt,Eastern Suburbs,3,5,8,4,507,-33.904278,151.259607,Bronte
268499,1407427,Entire home/apt,Eastern Suburbs,2,0,2,1,312,-33.894373,151.273747,Bondi Beach
291822,1495369,Entire home/apt,Eastern Suburbs,1,0,7,3,389,-33.890578,151.270697,Bondi Beach
15770289,101981330,Entire home/apt,Eastern Suburbs,0,0,4,2,351,-33.913599,151.264225,Clovelly
2167538,11059668,Entire home/apt,Eastern Suburbs,1,0,5,3,507,-33.896902,151.247494,Queens Park
14058038,84362427,Entire home/apt,Eastern Suburbs,0,0,4,3,507,-33.897506,151.272588,Bondi
15591661,4071404,Entire home/apt,Eastern Suburbs,0,0,5,3,389,-33.888158,151.278365,Bondi Beach
11640809,52345559,Entire home/apt,Eastern Suburbs,3,5,5,4,328,-33.92846,151.255424,South Coogee
9417930,22025232,Entire home/apt,Eastern Suburbs,0,0,4,2,389,-33.891737,151.256579,Bondi Junction
8374962,4320572,Entire home/apt,Eastern Suburbs,45,5,6,3,357,-33.89348,151.259949,Bondi
792908,4177713,Entire home/apt,Eastern Suburbs,2,0,5,3,351,-33.893791,151.253954,Bondi Junction
2111599,10738335,Entire home/apt,Eastern Suburbs,0,0,6,4,468,-33.914435,151.248131,Randwick
4665599,668098,Entire home/apt,Eastern Suburbs,2,0,5,2,389,-33.887952,151.277093,Bondi Beach
10178971,157412,Entire home/apt,Eastern Suburbs,1,0,7,4,354,-33.915466,151.254437,Coogee
4874126,25074696,Entire home/apt,Eastern Suburbs,0,0,4,2,389,-33.894465,151.271466,Bondi Beach
16520045,25049593,Entire home/apt,Eastern Suburbs,1,0,6,3,311,-33.915233,151.249,Randwick
15905142,80574997,Entire home/apt,Eastern Suburbs,0,0,4,2,389,-33.913534,151.259575,Coogee
7718248,40553892,Entire home/apt,Eastern Suburbs,3,5,7,4,386,-33.909596,151.250299,Randwick
2051402,10512830,Entire home/apt,Eastern Suburbs,0,0,8,3,507,-33.890966,151.266014,Bondi Beach
10368299,9182042,Entire home/apt,Eastern Suburbs,0,0,4,2,335,-33.881091,151.280472,Dover Heights
4768286,7409213,Entire home/apt,Eastern Suburbs,3,4.5,8,4,365,-33.897102,151.266998,Tamarama
4271697,22133920,Entire home/apt,Eastern Suburbs,0,0,3,1,312,-33.881824,151.277913,North Bondi
13212503,74083804,Entire home/apt,Eastern Suburbs,0,0,5,0,437,-33.893589,151.271411,Bondi Beach
11228796,2426311,Entire home/apt,Eastern Suburbs,2,0,5,3,335,-33.899192,151.263392,Bronte
13831150,17171878,Entire home/apt,Eastern Suburbs,0,0,6,3,328,-33.890309,151.260484,Bondi
16060854,104042946,Entire home/apt,Eastern Suburbs,1,0,8,3,389,-33.88661,151.280205,North Bondi
9697660,35457536,Entire home/apt,Eastern Suburbs,0,0,5,3,389,-33.896329,151.257269,Waverley
19570445,137278159,Entire home/apt,Inner Sydney,0,0,4,2,178,-33.903082,151.210451,Waterloo
15521170,9002137,Entire home/apt,Northern Beaches,2,0,6,4,150,-33.638956,151.315134,Clareville
1084000,5960259,Entire home/apt,Northern Beaches,18,4.5,5,3,152,-33.618792,151.333549,Avalon Beach
4868129,25040633,Entire home/apt,Northern Beaches,20,5,4,2,160,-33.617669,151.335658,Whale Beach
14203740,12430148,Entire home/apt,Eastern Suburbs,0,0,7,5,487,-33.899931,151.251409,Queens Park
18947918,5027083,Entire home/apt,Eastern Suburbs,0,0,4,3,389,-33.946454,151.257628,Maroubra
1130919,4813247,Entire home/apt,Eastern Suburbs,0,0,6,3,468,-33.915836,151.255101,Coogee
2357231,5440287,Entire home/apt,Eastern Suburbs,2,0,6,3,311,-33.928095,151.247137,South Coogee
12762013,16026854,Entire home/apt,Eastern Suburbs,0,0,6,3,389,-33.89925,151.255551,Waverley
9963107,51197378,Entire home/apt,Eastern Suburbs,0,0,8,4,468,-33.892327,151.266358,Bondi
8973146,46890312,Entire home/apt,Eastern Suburbs,1,0,4,2,507,-33.889506,151.250368,Woollahra
12593885,61008705,Entire home/apt,Eastern Suburbs,8,5,8,4,428,-33.936686,151.250436,South Coogee
9479766,4893850,Entire home/apt,Eastern Suburbs,0,0,4,2,389,-33.885782,151.266108,Bellevue Hill
10620322,10321238,Entire home/apt,Eastern Suburbs,2,0,5,3,312,-33.890118,151.268572,Bondi Beach
11228417,55504501,Entire home/apt,Eastern Suburbs,0,0,8,4,351,-33.897454,151.264716,Bondi
6736746,8657774,Entire home/apt,Eastern Suburbs,1,0,5,3,468,-33.914334,151.263526,Clovelly
13930187,25287188,Entire home/apt,Eastern Suburbs,1,0,6,2,311,-33.925522,151.258521,Coogee
17865371,12070036,Entire home/apt,Eastern Suburbs,1,0,10,5,389,-33.900969,151.268044,Bronte
9374735,1258072,Entire home/apt,Eastern Suburbs,2,0,8,4,361,-33.90562,151.266283,Bronte
9981933,4089881,Entire home/apt,Eastern Suburbs,0,0,3,3,351,-33.907496,151.257587,Waverley
15819942,85021102,Entire home/apt,Eastern Suburbs,0,0,7,4,389,-33.883817,151.280503,North Bondi
4533931,23509124,Entire home/apt,Eastern Suburbs,0,0,4,3,452,-33.893563,151.265106,Bondi
16355150,75315859,Entire home/apt,Eastern Suburbs,0,0,7,3,351,-33.885266,151.267968,Bondi Beach
8742113,35275399,Entire home/apt,Eastern Suburbs,2,0,4,2,389,-33.890992,151.275823,Bondi Beach
18738080,130352104,Entire home/apt,Eastern Suburbs,0,0,6,3,507,-33.882993,151.246975,Double Bay
2333966,11922690,Entire home/apt,Eastern Suburbs,3,4,6,3,312,-33.894555,151.272168,Bondi Beach
1984622,10239726,Entire home/apt,Eastern Suburbs,3,4.5,8,4,468,-33.907017,151.255615,Clovelly
11148059,57955440,Entire home/apt,Eastern Suburbs,0,0,8,3,468,-33.910674,151.261463,Clovelly
7873858,41496607,Entire home/apt,Eastern Suburbs,0,0,4,3,468,-33.875771,151.246505,Bellevue Hill
9117127,28037236,Entire home/apt,Eastern Suburbs,0,0,6,4,483,-33.906481,151.241498,Randwick
9993534,33160966,Entire home/apt,Eastern Suburbs,1,0,8,4,468,-33.888532,151.279781,Bondi Beach
9734917,45949977,Entire home/apt,Eastern Suburbs,0,0,4,2,312,-33.897223,151.266108,Tamarama
4589603,23788170,Entire home/apt,Eastern Suburbs,6,5,6,3,468,-33.912038,151.263238,Clovelly
